flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,category
1.642228865623474,437510.0,6.0,131.2,215.86431660009347,215.86431660009347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,353.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4707.0,66.0,1658.8,750.6971428571427,689.704586120324,1079.6,0.0033869981765747,5.5,37.579059921205065,975.3895797222848,537084.2797278911,0.9,38.5,Benign
57.69361684322357,30639.6,5.9,103.8,3.443747513046964,3.443747513046964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,94.9,197.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,514.4,61.8,199.2,96.77960317460315,51.8551294177306,85.4,0.0216898918151855,5.5,13.85020712029679,73.33422730116666,3070.169453451751,0.9,38.5,Benign
5.051300144195556,190984.0,6.0,64.0,41.47386091345,41.47386091345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,209.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0022127866744995,5.5,55.02726596879042,0.0,0.0,0.0,38.5,Benign
6.93621985912323,736089.8,6.0,203.5,92.4040904735456,92.4040904735456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.8,707.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,391.2,64.8,95.4,69.1738888888889,9.322287898707886,74.6,0.0039190053939819,5.5,11.754933506757002,13.183705978699274,289.9820709876543,0.3,38.5,Benign
0.1174899816513061,367247.4,6.0,87.6,3073.888074409097,3073.888074409097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,361.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4491.4,79.6,2305.2,705.1280952380953,889.8434065807321,917.2,8.349418640136718e-05,5.5,35.76680214053387,1258.4286139747478,995802.2016938776,0.9,38.5,Benign
15.413334560394286,1842335.0,6.0,64.0,106.04450446219508,106.04450446219508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,50.1,1633.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17675.0,66.0,2962.0,1126.647603280792,825.7875074477479,1514.0,166522679.3795607,13.5,47.41133328108593,1170.1178645755467,688089.6845709883,1.0,244.6,Benign
27.038141202926635,1078436.6,6.0,81.2,74.17972058802374,74.17972058802374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,139.1,1193.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11085.5,1369.2,2962.0,2246.898253968254,669.3503047056349,1520.5,0.0019502878189086,5.5,66.6822139831879,946.6042788932724,582386.5557896196,0.8,38.5,Benign
314.3357646942139,6099.5,9.9,79.1,14.259597794087906,14.259597794087906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1737.3,49.2,310.3,111.26162750519174,73.83791324659751,147.1,166516628.8938047,13.5,14.92642451932991,104.6872157475806,5805.626857913512,1.0,244.6,Benign
27.10331096649169,1461919.8,5.4,57.2,77.0770805234113,77.0770805234113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,164.7,1571.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5570.4,60.6,1224.4,809.4134126984127,527.4811748091267,1223.8,0.0081926107406616,5.5,37.72635140008815,745.9710313115605,349261.19793115393,0.9,38.5,Benign
40.5002283334732,2681553.2,6.0,64.0,62.72803609349908,62.72803609349908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,108.0,2539.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9630.2,1514.0,2672.4,1735.3946031746032,444.82718113716027,1803.6,0.0010463953018188,5.5,58.86388457813274,629.0806324763655,251436.8532960444,0.8,38.5,Benign
98.95792996883392,526180.4,8.2,126.4,33.12308197353768,33.12308197353768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,496.3,1354.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,707.0,62.4,207.2,119.52682539682542,63.73099477528435,123.4,0.0192780017852783,5.5,15.330309608358997,90.129237154736,5089.465227261275,0.8,38.5,Benign
109.44687654972076,122047.0,7.1,99.1,9.355443833113434,9.355443833113434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,426.6,868.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1258.0,68.4,774.9,199.86789682539683,238.4185377765265,249.6,0.0166613101959228,5.5,19.5939258549364,337.1747296447259,88885.15395841208,0.9,38.5,Benign
0.7120276927947998,2391263.0,6.0,93.5,3210.639837035223,3210.639837035223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,496.4,2285.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16706.2,94.0,2858.0,1083.3849416424648,973.4284671335324,917.6,166517698.2057994,13.5,46.640204513305335,1376.619555028116,948178.5612305366,1.0,244.6,Benign
8.847731828689575,1589.5,8.2,82.6,11.848277517442469,11.848277517442469,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,1.7,0.0,1.4,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2075.2,66.0,441.0,135.32634662679942,116.21756132284403,123.5,166516837.34178612,13.5,16.460232522213786,164.66023576310175,13602.618027086874,1.0,244.6,Benign
109.60805070400238,241213.5,7.1,133.7,37.9959192935486,37.9959192935486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,392.7,905.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,678.1,56.4,304.2,109.0270238095238,82.6814972657069,250.7,0.0152544975280761,5.5,14.4913196112469,116.92929479047666,20105.029355867347,0.9,38.5,Benign
39.29970092773438,658432.0,5.4,74.9,39.394207720577455,39.394207720577455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,127.7,790.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3271.4,60.0,872.0,191.9877452990765,267.6796673865982,656.3,166519014.546911,13.5,18.54588389637924,371.47341976459415,116956.81865788068,1.0,244.6,Benign
73.0599091053009,60335.9,10.4,119.1,4.856595701891919,4.856595701891919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,145.3,312.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,579.2,50.0,194.8,96.95095238095236,52.62160007791389,118.6,0.0291913986206054,5.5,13.802697587803731,74.41818050395892,3461.029530612245,0.9,38.5,Benign
6.737905526161194,277661.5,7.7,96.9,44.913415964149365,44.913415964149365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,31.3,310.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5291.5,60.0,3489.0,347.4444743307089,844.5456162937429,181.2,166519560.9349061,13.5,26.29685730692871,1196.9668366603807,721586.2988462044,1.0,244.6,Benign
5.560556697845459,85153.1,10.4,99.5,77914.97019907196,77914.97019907196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.3,117.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1927.8,46.0,557.0,119.83307564296727,121.3139353022945,217.4,166524228.0310054,13.5,15.319699675584872,171.3325779196879,18518.00097103707,1.0,244.6,Benign
29.22977945804596,1405.3,6.6,52.9,10.848203658711617,10.848203658711617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,6.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1893.0,56.4,441.0,123.70961898997112,107.57327039237688,85.4,166516693.5061971,13.5,15.737589442529742,152.38257886033497,11662.073762355998,1.0,244.6,Benign
8.720906209945678,88716.9,7.6,93.4,29.95629441179232,29.95629441179232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.7,0.0,24.6,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,481.8,60.0,157.2,83.80174603174603,36.21565004227337,101.4,0.0080514907836914,5.5,12.904320756667644,51.21666345994074,1644.4319060216676,0.9,38.5,Benign
17.547164845466614,823528.0,6.0,97.4,95.88891586661477,95.88891586661477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,0.0,123.7,917.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7490.0,1090.2,1514.0,1423.845,167.22630757133498,1090.2,0.0035571098327636,5.5,53.28462970761623,236.49371215295656,95378.54197222224,0.3,38.5,Benign
33.81565256118775,2448823.8,6.0,214.8,76.77557471514483,76.77557471514483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,0.0,128.4,2381.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,0.0003913879394531,5.5,11.489125293076055,0.0,0.0,0.0,38.5,Benign
14.286529564857483,343251.8,8.8,91.0,23.310582389809497,23.310582389809497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,368.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1062.0,50.0,132.9,68.12124561240273,24.43294652426426,76.0,166519009.8247336,13.5,11.675207141625046,34.641124126231865,608.8926672531709,1.0,244.6,Benign
12.558045363426208,1237038.0,6.0,231.0,93.28675134361072,93.28675134361072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,53.0,1170.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7071.0,66.0,1770.0,470.4729446404989,666.0058899745969,66.0,166518422.6654471,13.5,30.629297981047603,943.5266959687364,446574.80447208806,1.0,244.6,Benign
12.89461612701416,1285026.0,6.0,64.0,94.10902099914146,94.10902099914146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,45.0,1212.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0007402181625366,5.5,55.02726596879042,0.0,0.0,0.0,38.5,Benign
99.5568194627762,6865182.2,6.0,80.8,65.886998020649,65.886998020649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,254.0,6559.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11738.2,66.0,2962.0,726.131570197948,1003.4608472911768,1514.0,166521603.0168054,13.5,37.6992215291008,1421.2966326190194,1014559.986161464,1.0,244.6,Benign
85.55781290531158,3328689.7,8.2,139.9,36.03706652350955,36.03706652350955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,245.9,3379.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,468.2,66.0,138.0,77.5307142857143,23.553647930931746,117.2,0.0190352916717529,5.5,12.379333664221194,33.30988834728466,1706.673423469388,0.4,38.5,Benign
161.2600569486618,5524.9,7.0,72.4,14.864392891184975,14.864392891184975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.6,0.0,19.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,685.3,69.0,254.1,121.28650793650792,68.48840557656018,110.6,0.0159538030624389,5.5,15.512235292118248,96.85723203168052,5920.959129377676,0.9,38.5,Benign
31.30661261081696,1795686.3,7.1,149.6,52.51255169079161,52.51255169079161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,125.5,1844.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7385.4,548.9,3927.8,1574.8286111111113,1172.7269384391282,894.1,0.0075304985046386,5.5,55.36896352247636,1658.486341300893,1661775.499087853,0.9,38.5,Benign
1.3130935192108155,341391.0,6.0,64.0,171.73021654646058,171.73021654646058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,224.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,66.0,2962.0,1514.0,745.5048636887793,1514.0,166524112.2436375,13.5,55.02726596879042,1056.6821751242387,563093.3272915182,1.0,244.6,Benign
0.4851593255996704,18038.3,10.4,83.8,186447.6034756116,186447.6034756116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.0,3.8,22.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9522.2,60.0,1494.0,625.4888161202402,659.2642166778946,282.0,166525715.3890906,13.5,35.39683225499324,933.3801800258468,435764.4408541454,1.0,244.6,Benign
38.5923876285553,30983.4,7.1,97.8,5.607769877510012,5.607769877510012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.2,240.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1717.9,54.0,226.8,111.31558876795718,60.88910372061334,94.0,166521317.9542288,13.5,14.930662206737017,86.2298951649623,3721.192932282126,1.0,244.6,Benign
72.46096472740173,113266.8,14.8,101.8,23.337125450207143,23.337125450207143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.9,249.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,591.8,50.0,290.9,102.2398015873016,90.7069094375381,125.3,0.0079349994659423,5.5,14.121619959494756,128.27894152751446,10360.45414643172,0.9,38.5,Benign
182.7752494812012,25956.3,9.8,75.9,4.874277937653567,4.874277937653567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,106.0,204.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,583.9,54.0,245.9,99.22166666666666,66.47632199899685,110.7,0.0301929950714111,5.5,13.997534920828524,94.01171614766228,5600.328749999999,0.9,38.5,Benign
0.6280320167541504,50902.4,6.0,64.0,155.15587433849723,155.15587433849723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,19.4,88.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1220.6,66.0,86.0,78.81064774922359,7.693481430321581,77.2,166517239.184686,13.5,12.554931279033696,10.9068298743813,59.55953619062402,1.0,244.6,Benign
39.14206240177155,1783.8,8.8,69.0,4.621014021459071,4.621014021459071,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,3.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,821.7,60.0,205.9,141.48507936507937,55.35517000580144,155.8,0.0138733148574829,5.5,16.76082758616568,78.28403216967277,3485.3079509952127,0.9,38.5,Benign
43.14223165512085,65956.5,10.4,75.2,11.494912463901484,11.494912463901484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185.9,392.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1344.9,46.0,215.2,86.0649121251985,45.00391731930889,101.4,166520481.6823843,13.5,13.123157508783605,63.757631613981424,2090.9244367399115,1.0,244.6,Benign
43.10519464015961,109183.4,6.0,61.4,13.925272819805144,13.925272819805144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,270.2,582.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4936.2,71.6,1334.0,845.1717460317461,584.0796328940881,746.0,0.008298897743225,5.5,39.96479498340357,826.0133383447179,379895.03953036026,0.9,38.5,Benign
138.5222210407257,142642.3,7.1,96.5,7.271041528817511,7.271041528817511,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,508.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1429.4,57.0,205.6,91.58074169380671,46.245695509767245,110.0,166524816.6991265,13.5,13.538842131774231,65.51929648976412,2165.916416586293,1.0,244.6,Benign
61.95566349029541,6869.7,12.6,107.7,1.578804864146694,1.578804864146694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,524.7,51.6,164.7,86.42583333333334,45.45302658586176,95.1,0.0077002048492431,5.5,13.030744185223629,64.28028664863055,3165.7843303571426,0.9,38.5,Benign
0.9675054550170898,131383.4,6.0,64.0,164.4879328285553,164.4879328285553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,42.4,158.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,2.598762512207032e-06,5.5,11.489125293076055,0.0,0.0,0.0,38.5,Benign
28.8690544128418,1467296.3,4.8,83.2,40.14606320683241,40.14606320683241,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,80.5,1451.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14708.8,60.0,1514.0,956.9900929110448,696.7571878255875,654.6,166518744.7804459,13.5,43.653663511502295,986.1436846250532,486602.5941471424,1.0,244.6,Benign
43.92126836776733,1301757.3,6.0,197.2,77.51793679719677,77.51793679719677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,192.9,1513.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1167.8,66.0,210.8,73.43052631578948,31.945908162324407,138.4,166519742.97708118,13.5,12.077200623010592,45.72631578947368,5227.239889196675,0.2,244.6,Benign
25.637878394126894,1795.5,7.1,84.0,13.733230857985529,13.733230857985529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,1.8,0.0,6.8,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,750.7,66.8,367.6,131.9947619047619,109.33185650062372,121.8,0.0114987850189208,5.5,16.08356993183999,154.61859426261114,15207.399971655328,0.9,38.5,Benign
4.5803844928741455,5874528.2,6.0,59.6,574.737863671634,574.737863671634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2632.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13292.2,66.0,4410.0,837.1224567133931,1406.2103332801562,1514.0,166523724.43424192,13.5,40.33324643603559,1970.767244189587,1954966.9307198827,1.0,244.6,Benign
